t,gas_price,power_price,chp.bin,chp.gas,chp.power,chp.heat,electrical_grid.overall_power,electrical_grid.supply_power,electrical_grid.feedin_power,battery_storage.power_balance,battery_storage.charging_power,battery_storage.discharging_power,battery_storage.energy_content,battery_storage.discharge_bin,battery_storage.charge_bin,battery_storage.switch_bin,pv.power,electrolyzer.bin,electrolyzer.hydrogen,electrolyzer.power,electrolyzer.water,electrolyzer.heat,hydrogen_grid.overall_hydrogen,hydrogen_grid.supply_hydrogen,hydrogen_grid.feedin_hydrogen,arc1_expanded.power,arc2_expanded.power,arc3_expanded.power,arc4_expanded.power,arc5_expanded.power
3894,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.9853,0.0,79.9853,609.0869399999999,1.0,-0.0,-0.0,0.0147,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0147,79.9853,0.0,130.15
3895,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.81772000000001,0.0,79.81772000000001,529.2692199999999,1.0,-0.0,-0.0,0.18228,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.18228,79.81772000000001,0.0,130.15
3896,46.38,162.33,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.85888,0.0,79.85888,449.4103399999999,1.0,-0.0,-0.0,0.14112,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.14112,79.85888,0.0,130.15
3897,46.38,170.98,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.56389999999999,0.0,79.56389999999999,369.8464399999999,1.0,-0.0,-0.0,0.4361,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.4361,79.56389999999999,0.0,130.15
3898,46.38,134.77,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.24735999999999,0.0,79.24735999999999,290.59907999999996,1.0,-0.0,-0.0,0.75264,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.75264,79.24735999999999,0.0,130.15
3899,46.38,126.54,1.0,300.0,120.0,160.0,79.62564,200.0,120.37436,-69.85,69.85,0.0,360.44908,0.0,1.0,1.0,0.37436,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.37436,0.0,69.85,130.15
3900,46.38,124.02,1.0,300.0,120.0,160.0,79.27088,200.0,120.72912,-69.85,69.85,0.0,430.29908,0.0,1.0,-0.0,0.72912,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.72912,0.0,69.85,130.15
3901,46.38,123.99,1.0,300.0,120.0,160.0,79.32772,200.0,120.67228,-69.85,69.85,0.0,500.14908,0.0,1.0,-0.0,0.67228,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.67228,0.0,69.85,130.15
3902,46.38,123.99,1.0,300.0,120.0,160.0,79.88142,200.0,120.11858,-69.85,69.85,0.0,569.99908,0.0,1.0,-0.0,0.11857999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.11857999999999999,0.0,69.85,130.15
3903,46.38,124.03,1.0,300.0,120.0,160.0,79.94316,200.0,120.05684,-69.85,69.85,0.0,639.8490800000001,0.0,1.0,-0.0,0.05684,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.05684,0.0,69.85,130.15
3904,46.38,134.04,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.95884000000001,0.0,79.95884000000001,559.8902400000001,1.0,-0.0,1.0,0.04116,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.04116,79.95884000000001,0.0,130.15
3905,46.38,155.49,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.95982000000001,0.0,79.95982000000001,479.93042,1.0,-0.0,-0.0,0.04018,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.04018,79.95982000000001,0.0,130.15
3906,46.38,170.98,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.951,0.0,79.951,399.97942,1.0,-0.0,-0.0,0.049,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.049,79.951,0.0,130.15
3907,46.38,170.99,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.97942,0.0,79.97942,320.0,1.0,-0.0,-0.0,0.02058,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.02058,79.97942,0.0,130.15
3908,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,240.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3909,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,160.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3910,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,80.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3911,46.38,133.02,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3912,46.38,126.94,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,69.85,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3913,46.38,123.29,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,139.7,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3914,46.38,121.41,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,209.54999999999998,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3915,46.38,115.41,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,279.4,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
3916,46.38,121.41,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,349.25,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3917,46.38,127.42,1.0,300.0,120.0,160.0,60.70839999999998,180.74465999999998,120.03626,-50.594659999999976,50.594659999999976,0.0,399.84466,0.0,1.0,-0.0,0.03626,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.03626,0.0,50.594659999999976,130.15
3918,46.38,130.51,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.96374,0.0,79.96374,319.88091999999995,1.0,-0.0,1.0,0.03626,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.03626,79.96374,0.0,130.15
3919,46.38,115.98,1.0,300.0,120.0,160.0,79.80694,200.0,120.19306,-69.85,69.85,0.0,389.73091999999997,0.0,1.0,1.0,0.19306,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.19306,0.0,69.85,130.15
3920,46.38,126.54,1.0,300.0,120.0,160.0,79.59134,200.0,120.40866,-69.85,69.85,0.0,459.58092,0.0,1.0,-0.0,0.40865999999999997,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.40865999999999997,0.0,69.85,130.15
3921,46.38,132.52,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.4022,0.0,79.4022,380.17872,1.0,-0.0,1.0,0.5978,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.5978,79.4022,0.0,130.15
3922,46.38,0.0,0.0,0.0,0.0,0.0,199.28166,200.0,0.71834,-69.85,69.85,0.0,450.02872,0.0,1.0,1.0,0.71834,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.71834,0.0,69.85,130.15
3923,46.38,0.0,0.0,0.0,0.0,0.0,199.43944,200.0,0.56056,-69.85,69.85,0.0,519.87872,0.0,1.0,-0.0,0.56056,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.56056,0.0,69.85,130.15
3924,46.38,0.0,0.0,0.0,0.0,0.0,199.25324,200.0,0.74676,-69.85,69.85,0.0,589.7287200000001,0.0,1.0,-0.0,0.74676,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.74676,0.0,69.85,130.15
3925,46.38,0.0,0.0,0.0,0.0,0.0,199.38162,200.0,0.61838,-69.85,69.85,0.0,659.5787200000001,0.0,1.0,-0.0,0.61838,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.61838,0.0,69.85,130.15
3926,46.38,0.01,0.0,0.0,0.0,0.0,199.55998,200.0,0.44002,-69.85,69.85,0.0,729.4287200000001,0.0,1.0,-0.0,0.44002,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.44002,0.0,69.85,130.15
3927,46.38,110.18,-0.0,0.0,0.0,0.0,199.36888,200.0,0.63112,-69.85,69.85,0.0,799.2787200000001,0.0,1.0,-0.0,0.63112,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.63112,0.0,69.85,130.15
3928,46.38,136.72,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.62270000000001,0.0,79.62270000000001,719.6560200000001,1.0,-0.0,1.0,0.3773,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.3773,79.62270000000001,0.0,130.15
3929,46.38,152.49,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.79028,0.0,79.79028,639.8657400000001,1.0,-0.0,-0.0,0.20972,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.20972,79.79028,0.0,130.15
3930,46.38,170.98,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.90494000000001,0.0,79.90494000000001,559.9608000000001,1.0,-0.0,-0.0,0.09506,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.09506,79.90494000000001,0.0,130.15
3931,46.38,170.99,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.9608,0.0,79.9608,480.0,1.0,-0.0,-0.0,0.0392,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0392,79.9608,0.0,130.15
3932,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,400.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3933,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,320.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3934,46.38,135.57,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,240.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3935,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,160.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3936,46.38,129.17,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,80.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3937,46.38,128.35,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3938,46.38,126.63,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
3939,46.38,125.8,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
3940,46.38,124.53,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
3941,46.38,123.35,1.0,300.0,120.0,160.0,79.9951,200.0,120.0049,-69.85,69.85,0.0,69.85,0.0,1.0,-0.0,0.0049,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0049,0.0,69.85,130.15
3942,46.38,123.36,1.0,300.0,120.0,160.0,-59.71861999999999,130.15,189.86862,69.85,0.0,69.85,0.0,1.0,-0.0,1.0,0.018619999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.018619999999999998,69.85,0.0,130.15
3943,46.38,120.5,1.0,300.0,120.0,160.0,10.092179999999999,130.15,120.05782,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.057819999999999996,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.057819999999999996,0.0,0.0,130.15
3944,46.38,112.01,-0.0,0.0,0.0,0.0,199.92062,200.0,0.07938,-69.85,69.85,0.0,69.85,0.0,1.0,1.0,0.07938,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.07938,0.0,69.85,130.15
3945,46.38,119.46,1.0,300.0,120.0,160.0,79.82458,200.0,120.17542,-69.85,69.85,0.0,139.7,0.0,1.0,-0.0,0.17542,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.17542,0.0,69.85,130.15
3946,46.38,102.73,-0.0,0.0,0.0,0.0,199.77166,200.0,0.22834000000000002,-69.85,69.85,0.0,209.54999999999998,0.0,1.0,-0.0,0.22834000000000002,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.22834000000000002,0.0,69.85,130.15
3947,46.38,105.06,-0.0,0.0,0.0,0.0,199.73246,200.0,0.26754,-69.85,69.85,0.0,279.4,0.0,1.0,-0.0,0.26754,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.26754,0.0,69.85,130.15
3948,46.38,100.31,-0.0,0.0,0.0,0.0,199.59918,200.0,0.40081999999999995,-69.85,69.85,0.0,349.25,0.0,1.0,-0.0,0.40081999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.40081999999999995,0.0,69.85,130.15
3949,46.38,100.31,-0.0,0.0,0.0,0.0,199.58154,200.0,0.41846,-69.85,69.85,0.0,419.1,0.0,1.0,-0.0,0.41846,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.41846,0.0,69.85,130.15
3950,46.38,100.31,-0.0,0.0,0.0,0.0,199.61878,200.0,0.38122,-69.85,69.85,0.0,488.95000000000005,0.0,1.0,-0.0,0.38122,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.38122,0.0,69.85,130.15
3951,46.38,100.32,-0.0,0.0,0.0,0.0,199.55606,200.0,0.44394,-69.85,69.85,0.0,558.8000000000001,0.0,1.0,-0.0,0.44394,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.44394,0.0,69.85,130.15
3952,46.38,109.72,-0.0,0.0,0.0,0.0,199.78342,200.0,0.21658,-69.85,69.85,0.0,628.6500000000001,0.0,1.0,-0.0,0.21658,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.21658,0.0,69.85,130.15
3953,46.38,120.5,1.0,300.0,120.0,160.0,-58.74108000000015,130.15,188.89108000000016,68.75192000000015,0.0,68.75192000000015,559.8980799999999,1.0,-0.0,1.0,0.13915999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.13915999999999998,68.75192000000015,0.0,130.15
3954,46.38,135.55,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.90690000000001,0.0,79.90690000000001,479.99118,1.0,-0.0,-0.0,0.0931,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0931,79.90690000000001,0.0,130.15
3955,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.99118000000001,0.0,79.99118000000001,400.0,1.0,-0.0,-0.0,0.00882,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.00882,79.99118000000001,0.0,130.15
3956,46.38,135.56,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,320.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3957,46.38,135.55,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,240.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3958,46.38,134.37,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,160.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3959,46.38,125.8,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,80.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3960,46.38,123.33,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3961,46.38,120.33,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
3962,46.38,120.32,1.0,300.0,120.0,160.0,10.150000000000006,130.15,120.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,0.0,130.15
3963,46.38,119.85,1.0,300.0,120.0,160.0,32.2499999999998,152.2499999999998,120.0,-22.099999999999795,22.099999999999795,0.0,22.099999999999795,0.0,1.0,0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,22.099999999999795,130.15
3964,46.38,118.72,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,91.94999999999979,0.0,1.0,0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3965,46.38,115.14,-0.0,0.0,0.0,0.0,199.99216,200.0,0.00784,-69.85,69.85,0.0,161.79999999999978,0.0,1.0,-0.0,0.00784,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.00784,0.0,69.85,130.15
3966,46.38,113.0,-0.0,0.0,0.0,0.0,199.89612,200.0,0.10388,-69.85,69.85,0.0,231.64999999999978,0.0,1.0,-0.0,0.10388,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.10388,0.0,69.85,130.15
3967,46.38,105.06,-0.0,0.0,0.0,0.0,199.93532,200.0,0.06468,-69.85,69.85,0.0,301.4999999999998,0.0,1.0,-0.0,0.06468,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.06468,0.0,69.85,130.15
3968,46.38,100.32,-0.0,0.0,0.0,0.0,199.79616,200.0,0.20384,-69.85,69.85,0.0,371.3499999999998,0.0,1.0,-0.0,0.20384,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.20384,0.0,69.85,130.15
3969,46.38,107.12,-0.0,0.0,0.0,0.0,199.85398,200.0,0.14601999999999998,-69.85,69.85,0.0,441.1999999999998,0.0,1.0,-0.0,0.14601999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.14601999999999998,0.0,69.85,130.15
3970,46.38,98.33,-0.0,0.0,0.0,0.0,199.86966,200.0,0.13034,-69.85,69.85,0.0,511.04999999999984,0.0,1.0,-0.0,0.13034,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.13034,0.0,69.85,130.15
3971,46.38,94.02,0.0,0.0,0.0,0.0,199.85594,200.0,0.14406,-69.85,69.85,0.0,580.8999999999999,0.0,1.0,-0.0,0.14406,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.14406,0.0,69.85,130.15
3972,46.38,57.23,0.0,0.0,0.0,0.0,199.86574,200.0,0.13426000000000002,-69.85,69.85,0.0,650.7499999999999,0.0,1.0,-0.0,0.13426000000000002,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.13426000000000002,0.0,69.85,130.15
3973,46.38,51.46,0.0,0.0,0.0,0.0,199.85692,200.0,0.14307999999999998,-69.85,69.85,0.0,720.5999999999999,0.0,1.0,-0.0,0.14307999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.14307999999999998,0.0,69.85,130.15
3974,46.38,51.47,0.0,0.0,0.0,0.0,199.83438,200.0,0.16562000000000002,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,-0.0,0.16562000000000002,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.16562000000000002,0.0,69.85,130.15
3975,46.38,94.03,0.0,0.0,0.0,0.0,199.79616,200.0,0.20384,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.20384,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.20384,0.0,69.85,130.15
3976,46.38,103.55,-0.0,0.0,0.0,0.0,199.71678,200.0,0.28321999999999997,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.28321999999999997,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.28321999999999997,0.0,69.85,130.15
3977,46.38,117.93,1.0,300.0,120.0,160.0,79.81772,200.0,120.18228,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.18228,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.18228,0.0,69.85,130.15
3978,46.38,125.78,1.0,300.0,120.0,160.0,10.078460000000007,130.15,120.07154,0.0,0.0,0.0,1000.0,0.0,1.0,-0.0,0.07153999999999999,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.07153999999999999,0.0,0.0,130.15
3979,46.38,133.82,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.96276,0.0,79.96276,920.03724,1.0,-0.0,1.0,0.037239999999999995,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.037239999999999995,79.96276,0.0,130.15
3980,46.38,133.89,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,840.03724,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3981,46.38,133.89,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,760.03724,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3982,46.38,128.7,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,80.0,0.0,80.0,680.03724,1.0,-0.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,80.0,0.0,130.15
3983,46.38,113.81,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,749.88724,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
3984,46.878,125.79,1.0,300.0,120.0,160.0,-19.137240000000105,130.15,149.2872400000001,29.28724000000011,0.0,29.28724000000011,720.5999999999999,1.0,-0.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,29.28724000000011,0.0,130.15
3985,46.878,115.76,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,790.4499999999999,0.0,1.0,1.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
3986,46.878,112.27,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,860.3,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
3987,46.878,112.31,-0.0,0.0,0.0,0.0,200.0,200.0,0.0,-69.85,69.85,0.0,930.15,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,0.0,0.0,0.0,69.85,130.15
3988,46.878,120.58,1.0,300.0,120.0,160.0,80.0,200.0,120.0,-69.85,69.85,0.0,1000.0,0.0,1.0,-0.0,0.0,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0,0.0,69.85,130.15
3989,46.878,125.8,1.0,300.0,120.0,160.0,10.105900000000005,130.15,120.0441,0.0,0.0,0.0,1000.0,1.0,-0.0,1.0,0.0441,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.0441,0.0,0.0,130.15
3990,46.878,137.16,1.0,300.0,120.0,160.0,-30.11290000000028,130.15,160.2629000000003,40.216840000000275,0.0,40.216840000000275,959.7831599999997,1.0,-0.0,-0.0,0.04606,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.04606,40.216840000000275,0.0,130.15
3991,46.878,137.17,1.0,300.0,120.0,160.0,9.947140000000005,130.15,120.20286,0.0,0.0,0.0,959.7831599999997,0.0,1.0,1.0,0.20285999999999998,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.20285999999999998,0.0,0.0,130.15
3992,46.878,169.46,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.61877999999999,0.0,79.61877999999999,880.1643799999997,1.0,-0.0,1.0,0.38122,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.38122,79.61877999999999,0.0,130.15
3993,46.878,155.5,1.0,300.0,120.0,160.0,-69.85,130.15,200.0,79.67464000000001,0.0,79.67464000000001,800.4897399999998,1.0,-0.0,-0.0,0.32536000000000004,1.0,66.64,130.15,20000.0,47.761,-66.64,0.0,66.64,120.0,0.32536000000000004,79.67464000000001,0.0,130.15
