t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.S1_heat_feedin,local_heat_grid.S2_heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.FW_to_NW,heat_grid.bin_excess_active,heat_grid.bin_FW_to_NW_active,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_S1_FW,stratified_storage.Q_dot_S1_NW,stratified_storage.Q_dot_S2_NW,stratified_storage.U_S1,stratified_storage.U_S2,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
11,70.037,148.86,197.35023348238866,92.264,2.50901451296318,80.0,55.0,0.9234408937558466,0.9234408937558466,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.91380109038738,1.1850789096126224,125.09888000000001,0.0,0.0,3.8,3.8,0.0,0.0,2.50901451296318,0.0,312.656,0.0,164.0,78.55099379591853,6.814993795918175,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-78.55099379591853,78.55099379591853,0.0,339.9425561573155,1.0,0.0,0.25088,1.0,6.814993795918148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,2.55,1.0,1.0,6.814993795918148,3.1338868829268214,6.814993795918175,0.0,2.50901451296318,0.0,17.78624162562072,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
12,70.037,148.86,197.35023348238866,81.636,2.3149697623022414,80.0,55.0,0.6452578749757606,0.6452578749757606,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-119.66292109038737,5.185078909612622,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.3149697623022414,0.0,312.656,0.0,164.0,87.12600311732153,4.7620031173211395,0.0,1.0,-0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,-87.12600311732153,87.12600311732153,0.0,427.0685592746297,1.0,0.0,0.0,1.0,4.762003117321113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,3.4,1.0,1.0,4.762003117321113,3.1338868829268214,4.7620031173211395,0.0,2.3149697623022414,0.0,17.655373443436545,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
13,70.037,148.86,197.35023348238866,69.94800000000001,2.214325980473928,80.0,55.0,0.0272859362341248,0.0272859362341248,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126224,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.214325980473928,0.0,312.656,0.0,164.0,94.25337020940829,0.2013702094078658,0.0,1.0,-0.0,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,-94.25337020940829,94.25337020940829,0.0,521.3219294840279,1.0,0.0,0.0,1.0,0.201370209407841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,4.25,1.0,1.0,0.201370209407841,3.1338868829268214,0.2013702094078658,0.0,2.214325980473928,0.0,17.632137404009324,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
14,70.037,148.86,197.35023348238866,70.9615,2.107718519129761,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-121.32385672229931,3.5241432777006922,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.107718519129761,0.0,312.656,0.0,164.0,93.03849999999976,0.0,0.0,1.0,-0.0,-2.0,2.0,0.0,6.0,0.0,1.0,1.0,-93.03849999999976,93.03849999999976,0.0,614.3604294840151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5241432777006925,3.794028087704938,4.030527070343887,1295.5217860455887,0.079747727732651,4.626863521591388,0.01913945465583624,-0.005971912295052997,0.005971912295052997,0.0,4.25597191229514,1.0,1.0,-0.0,4.030527070343887,0.0,0.0,2.107718519129761,0.0,18.613389817848688,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
15,70.037,151.32,197.35023348238866,76.8875,2.030303162242924,80.0,55.0,0.0548688246066607,0.0548688246066607,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126224,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.030303162242924,0.0,312.656,0.0,164.0,87.51743192559765,0.40493192559717955,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-87.51743192559765,87.51743192559765,0.0,701.8778614095986,1.0,0.0,0.0,1.0,0.40493192559715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,5.10597191229516,1.0,1.0,0.40493192559715596,3.1338868829268214,0.40493192559717955,0.0,2.030303162242924,0.0,18.723018522258794,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
16,70.037,174.05,197.35023348238866,90.12,2.143154068716813,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126224,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.143154068716813,0.0,312.656,0.0,164.0,73.87999999999974,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-73.87999999999974,73.87999999999974,0.0,775.7578614095831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,5.955971912295183,1.0,1.0,-0.0,3.1338868829268214,0.0,0.0,2.143154068716813,0.0,18.713942147379584,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
17,70.037,208.02,197.35023348238866,97.587,2.427362385273303,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126224,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.427362385273303,0.0,312.656,0.0,164.0,66.41299999999976,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-66.41299999999976,66.41299999999976,0.0,842.1708614095629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,6.8059719122952105,1.0,1.0,-0.0,3.1338868829268214,0.0,0.0,2.427362385273303,0.0,18.421142134362434,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
18,70.037,208.02,197.35023348238866,103.3205,2.525871697460832,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126224,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.525871697460832,0.0,312.656,0.0,164.0,60.679499999999784,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-60.679499999999784,60.679499999999784,0.0,902.8503614095399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,7.655971912295239,1.0,1.0,-0.0,3.1338868829268214,0.0,0.0,2.525871697460832,0.0,18.04546832985298,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
19,70.037,208.02,197.35023348238866,98.99650000000001,2.6688469599540747,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-125.66292109038739,1.1850789096126224,126.84800000000001,0.0,0.0,3.8,3.8,0.0,0.0,2.6688469599540747,0.0,312.656,0.0,164.0,65.00349999999976,0.0,0.0,1.0,-0.0,2.0,0.0,2.0,4.0,1.0,-0.0,1.0,-65.00349999999976,65.00349999999976,0.0,967.8538614095168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,8.50597191229527,1.0,1.0,-0.0,3.1338868829268214,0.0,0.0,2.6688469599540747,0.0,17.5468802440111,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
20,70.037,208.02,197.35023348238866,102.1785,2.6582071685366797,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-127.66292109038739,1.1850789096126224,128.848,0.0,0.0,3.8,3.8,0.0,0.0,2.6582071685366797,0.0,312.656,0.0,164.0,61.821499999999766,0.0,0.0,1.0,-0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,-61.821499999999766,61.821499999999766,0.0,1029.675361409491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126224,2.95,3.1338868829268214,1007.3170731707291,0.062006867469879344,3.597560975609747,0.014881648192771041,-0.85,0.85,0.0,9.355971912295304,1.0,1.0,-0.0,3.1338868829268214,0.0,0.0,2.6582071685366797,0.0,17.0855565533706,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
21,70.037,147.22,197.35023348238866,100.584,2.5507935179307775,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.5507935179307775,0.0,312.656,0.0,164.0,63.415999999999755,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-63.415999999999755,63.415999999999755,0.0,1093.0913614094638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,9.355971912295345,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,2.5507935179307775,0.0,17.65926555451376,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
22,70.037,133.32,197.35023348238866,117.04,2.3965509963142386,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.3965509963142386,0.0,312.656,0.0,164.0,46.959999999999795,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-46.959999999999795,46.959999999999795,0.0,1140.0513614094348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,9.355971912295388,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,2.3965509963142386,0.0,18.356581016612388,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
23,70.037,127.89,197.35023348238866,102.8665,2.2627770892196093,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,2.2627770892196093,0.0,312.656,0.0,164.0,61.13349999999977,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-61.13349999999977,61.13349999999977,0.0,1201.184861409405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,9.355971912295434,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,2.2627770892196093,0.0,19.15043374012958,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
24,70.037,124.92,197.35023348238866,107.9585,1.8620004249954798,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.32145767575324,1.5265423242467688,124.848,0.0,0.0,3.8,3.8,0.0,0.0,1.8620004249954798,0.0,312.656,0.0,164.0,56.041499999999786,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-56.041499999999786,56.041499999999786,0.0,1257.2263614093738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5265423242467688,3.8,4.036871239024382,1297.5609756097535,0.079873253012048,4.634146341463405,0.01916958072289152,0.0,0.0,0.0,9.355971912295486,1.0,1.0,-0.0,4.036871239024382,0.0,0.0,1.8620004249954798,0.0,20.30267139243508,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
25,70.037,44.46,197.35023348238866,107.598,1.4085673987001932,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331979,0.7799095860331979,0.0,0.0,0.0,1.2888865842895045,1.2888865842895045,0.0,0.0,1.4085673987001932,0.0,0.0,0.0,107.598,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,107.59800000000021,0.0,107.59800000000021,1149.6283614093395,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637031009,1.2888865842895045,1.369228732232286,440.10761414763573,0.027091464276523727,1.5718129076701277,0.006501951426365694,0.85,0.0,0.85,8.505971912295399,1.0,1.0,-0.0,1.369228732232286,0.0,0.0,1.4085673987001932,0.0,19.179170073611843,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
26,70.037,40.67,197.35023348238866,107.668,1.4110686930104834,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331979,0.7799095860331979,0.0,0.0,0.0,1.2888865842895045,1.2888865842895045,0.0,0.0,1.4110686930104834,0.0,0.0,0.0,107.668,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,107.66800000000019,0.0,107.66800000000019,1041.9603614093066,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637031009,1.2888865842895045,1.369228732232286,440.10761414763573,0.027091464276523727,1.5718129076701277,0.006501951426365694,0.85,0.0,0.85,7.655971912295314,1.0,1.0,-0.0,1.369228732232286,0.0,0.0,1.4110686930104834,0.0,18.113162430903465,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
27,70.037,40.66,197.35023348238866,102.445,1.2890430186696111,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779909586033198,4.779909586033198,0.0,0.0,0.0,1.2888865842895045,1.2888865842895045,0.0,0.0,1.2890430186696111,0.0,0.0,0.0,102.445,0.0,0.0,0.0,1.0,-0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,102.4450000000002,0.0,102.4450000000002,939.5153614092737,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637031009,1.2888865842895045,1.369228732232286,440.10761414763573,0.027091464276523727,1.5718129076701277,0.006501951426365694,0.85,0.0,0.85,6.805971912295233,1.0,1.0,-0.0,1.369228732232286,0.0,0.0,1.2890430186696111,0.0,17.226105270656547,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
28,70.037,40.66,197.35023348238866,104.261,1.3312957002956283,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779909586033198,2.779909586033198,0.0,0.0,0.0,1.2888865842895045,1.2888865842895045,0.0,0.0,1.3312957002956283,0.0,0.0,0.0,104.261,0.0,0.0,0.0,1.0,-0.0,-2.0,2.0,0.0,6.0,0.0,1.0,0.0,104.2610000000002,0.0,104.2610000000002,835.2543614092425,-0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637031009,1.2888865842895045,1.369228732232286,440.10761414763573,0.027091464276523727,1.5718129076701277,0.006501951426365694,0.85,0.0,0.85,5.955971912295154,1.0,1.0,-0.0,1.369228732232286,0.0,0.0,1.3312957002956283,0.0,16.344164281140767,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715
