t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.max_volume_flow_compressor,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.max_volume_flow_compressor,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.natural_gas,chp_1.hydrogen,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.natural_gas,chp_2.hydrogen,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.heat_grid_to_local,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,local_heat_storage.heat_balance,local_heat_storage.heat_charging,local_heat_storage.heat_discharging,local_heat_storage.excess_heat_discharging,local_heat_storage.heat_content,local_heat_storage.bin_charge,local_heat_storage.bin_discharge,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.T_sto_1,stratified_storage.T_sto_2,stratified_storage.T_sto_3,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_Hou,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop,stratified_storage.T_return,stratified_storage.T_supply,stratified_storage.m_dot_nw
100,70.037,131.54,189.13813527585262,101.98949999999999,1.3763559845880402,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331948,0.7799095860331948,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.3763559845880402,0.0,0.0,0.0,0.0,102.0,0.010500000000007503,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030977,1.2888865842894965,1.3692287322322776,440.107614147633,0.027091464276523557,1.5718129076701177,0.0065019514263656535,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0,0.85,12.601241419970044,1.0,1.0,372.32123039509656,371.8582821611312,349.2545075900286,0.0,1.3692287322322776,1.3763559845880402,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,13.356843947673736
101,70.037,131.54,189.13813527585262,99.509,1.5187133331487743,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331948,0.7799095860331948,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.5187133331487743,0.0,0.0,0.0,0.0,100.0,0.49099999999999966,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030977,1.2888865842894965,1.3692287322322776,440.107614147633,0.027091464276523557,1.5718129076701177,0.0065019514263656535,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0,0.85,11.751241419970045,1.0,1.0,372.2894903197197,371.8906809879489,349.3596693772564,0.0,1.3692287322322776,1.5187133331487743,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,14.738350557026292
102,70.037,131.54,189.13813527585262,101.547,1.8574690593208514,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799095860331948,0.7799095860331948,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,1.8574690593208514,0.0,0.0,0.0,0.0,102.0,0.45300000000000296,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.5177736637030977,1.2888865842894965,1.3692287322322776,440.107614147633,0.027091464276523557,1.5718129076701177,0.0065019514263656535,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.85,0.0,0.85,10.901241419970045,1.0,1.0,372.22750044563253,371.5906575186785,349.442883802461,0.0,1.3692287322322776,1.8574690593208514,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,18.025804835953725
103,70.037,131.54,189.13813527585262,108.571,2.00843489826962,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5604374938747743,2.5604374938747743,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,2.00843489826962,0.0,0.0,0.0,0.0,109.0,0.42900000000000205,-2.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.2983015715446769,0.742557840595142,0.7888448394764702,253.55633581297533,0.01560802902050945,0.9055583421891976,0.003745926964922268,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3036712563056453,0.5463287436943547,0.85,10.597570163667426,1.0,1.0,372.06860598387965,370.55892854471466,349.4275080079426,0.0,0.7888448394764702,2.00843489826962,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,19.49085252335989
104,70.037,161.76,189.13813527585262,103.4805,2.1267128682677874,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384461713990485,0.4384461713990485,0.0,0.0,0.0,1.2888865842894968,1.2888865842894968,0.0,2.1267128682677874,0.0,0.0,0.0,0.0,104.0,0.5194999999999936,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2621359223300971,0.85,1.2888865842894968,222.8155339805825,0.035325119741100315,0.8252427184466018,0.008478028737864076,0.17631024906895137,0.4388865842894968,0.4662443761347167,149.86371170860866,0.00922507873435489,0.5352275418164595,0.0022140188962451735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,10.597570163667426,1.0,1.0,371.7841733464321,369.2320378190113,349.29326803173745,0.0,0.4662443761347167,2.1267128682677874,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,20.63868085077187
105,70.037,218.98,189.13813527585262,107.88850000000001,2.3811188586921888,80.0,55.0,0.013681627870972,0.013681627870972,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-127.66292109038739,1.1850789096126255,128.848,0.0,0.0,3.8,3.8,0.0,2.3811188586921888,312.656,0.0,164.0,0.0,0.0,56.11149999999999,4.0,0.0,4.0,2.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10097041368777336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,11.447570163667425,1.0,1.0,371.79101325263144,370.7857133883553,349.32813677098477,0.10097041368777336,3.133886882926829,2.3811188586921888,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,23.10756328489678
106,70.037,178.06,189.13813527585262,105.902,2.512966476886067,80.0,55.0,0.091084634045701,0.091084634045701,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172874430300173,2.172874430300173,0.0,0.0,0.0,0.85,0.85,0.0,2.512966476886067,0.0,0.0,0.0,0.0,106.0,0.09799999999999898,-2.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6722045992572734,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,11.73700881652742,1.0,1.0,372.2068662120062,368.6773167848059,349.13749291290173,0.6722045992572734,0.0,2.512966476886067,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,24.387078236557496
107,70.037,178.06,189.13813527585262,96.16550000000001,2.5401901167434078,80.0,55.0,0.0921053891291048,0.0921053891291048,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.827125569699827,0.17287443030017288,4.0,0.0,0.0,0.85,0.85,0.0,2.5401901167434078,0.0,0.0,0.0,0.0,97.0,0.8344999999999914,4.0,0.0,4.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6797377717727935,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,12.026447469387413,1.0,1.0,372.37843191046005,366.977435485491,348.80659664442305,0.6797377717727935,0.0,2.5401901167434078,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,24.65126999605423
108,70.037,177.16,189.13813527585262,91.2285,2.694730959973195,80.0,55.0,0.0794728317293075,0.0794728317293075,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172874430300173,2.172874430300173,0.0,0.0,0.0,0.85,0.85,0.0,2.694730959973195,0.0,0.0,0.0,0.0,92.0,0.7715000000000032,-2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5865094981622894,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,12.315886122247408,1.0,1.0,372.2010570711414,365.5037367561149,348.37059929740013,0.5865094981622894,0.0,2.694730959973195,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,26.151011305480083
109,70.037,177.16,189.13813527585262,83.951,2.7248732929542903,80.0,55.0,0.0395745416084563,0.0395745416084563,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.172874430300173,4.172874430300173,0.0,0.0,0.0,0.85,0.85,0.0,2.7248732929542903,0.0,0.0,0.0,0.0,84.0,0.049000000000006594,-4.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.29206011707040747,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,12.605324775107402,1.0,1.0,371.5382499533832,364.2170073723296,347.8847423749445,0.29206011707040747,0.0,2.7248732929542903,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,26.443527516660588
110,70.037,178.06,189.13813527585262,86.396,2.737321651532346,80.0,55.0,0.0172060963101605,0.0172060963101605,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,2.737321651532346,0.0,0.0,0.0,0.0,87.0,0.6039999999999992,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12698099076898448,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,12.894763427967396,1.0,1.0,370.6193001063724,363.05340074439374,347.37577080672486,0.12698099076898448,0.0,2.737321651532346,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,26.564332588018303
111,70.037,179.2,189.13813527585262,94.2135,2.764906023347912,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17287443030017288,0.17287443030017288,0.0,0.0,0.0,0.85,0.85,0.0,2.764906023347912,0.0,0.0,0.0,0.0,95.0,0.7865000000000038,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17287443030017288,0.5605613471400049,0.85,146.94326575514694,0.02329634907053315,0.5442343176116553,0.005591123776927956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2894386528599949,0.85,0.560561347140005,13.18420208082739,1.0,1.0,369.52347357890636,361.96046490216554,346.85439803992585,0.0,0.0,2.764906023347912,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,26.832025070094733
112,70.037,240.62,189.13813527585262,99.024,2.932565246685356,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126255,124.848,0.0,0.0,3.8,3.8,0.0,2.932565246685356,312.656,0.0,164.0,0.0,0.0,64.976,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,14.03420208082739,1.0,1.0,368.8022848118274,364.10945900459234,346.6840295027764,0.0,3.133886882926829,2.932565246685356,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,28.45907367349562
113,70.037,255.25,189.13813527585262,102.6665,3.0444750470914452,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-125.66292109038739,1.1850789096126255,126.84800000000001,0.0,0.0,3.8,3.8,0.0,3.0444750470914452,312.656,0.0,164.0,0.0,0.0,61.3335,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,14.88420208082739,1.0,1.0,368.36654868595804,365.63540648661274,346.73450766995404,0.0,3.133886882926829,3.0444750470914452,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,29.545102111615755
114,70.037,255.25,189.13813527585262,101.67599999999999,3.1126953888848106,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-127.66292109038739,1.1850789096126255,128.848,0.0,0.0,3.8,3.8,0.0,3.1126953888848106,312.656,0.0,164.0,0.0,0.0,62.32400000000001,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,15.734202080827389,1.0,1.0,368.1378349834952,366.7357035492289,346.9087511511283,0.0,3.133886882926829,3.1126953888848106,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,30.20714628448552
115,70.037,243.08,189.13813527585262,112.6915,3.2657139882435975,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126255,124.848,0.0,0.0,3.8,3.8,0.0,3.2657139882435975,312.656,0.0,164.0,0.0,0.0,51.308499999999995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,16.58420208082739,1.0,1.0,368.03906626240905,367.46193520265905,347.1375378414453,0.0,3.133886882926829,3.2657139882435975,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,31.692114981256708
116,70.037,240.62,189.13813527585262,108.2205,3.259494043690776,80.0,55.0,0.0,0.0,10,488,1.31,273.15,308.15,3000000,17000000,17000000,3000000,263.15,398.15,318.15,263.15,1450,1720,420,420,0.15666666666666668,0.85,25.0,6,10,488,1.31,303.15,353.15,8300000.000000001,52000000,52000000,8300000.000000001,293.15,443.15,363.15,293.15,1480,1760,660,660,0.15666666666666668,0.85,25.0,6,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,1.0,156.328,62.424,82.0,31.524,1.9,156.328,0.0,-123.66292109038737,1.1850789096126255,124.848,0.0,0.0,3.8,3.8,0.0,3.259494043690776,312.656,0.0,164.0,0.0,0.0,55.7795,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850789096126255,2.95,3.133886882926829,1007.3170731707315,0.06200686746987949,3.5975609756097553,0.014881648192771078,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.85,0.85,0.0,17.43420208082739,1.0,1.0,368.03906626240905,368.03906626240905,347.3812214677887,0.0,3.133886882926829,3.259494043690776,5.784545454545454,0.6093386138613862,3.524746909090909,5.187857142857142,0.5996931846344487,3.1111225714285715,328.15,353.15,31.631753541567043
