,power_price,gas_price,bhkw_bin,storage_bin,bhkw_gas,bhkw_power,bhkw_heat,plant_supply_power,storage_power,storage_energy
5414,134.97,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5415,148.56,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5416,153.12,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5417,185.44,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5418,204.42,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5419,204.42,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5420,161.92,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5421,160.93,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5422,158.7,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5423,142.9,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5424,130.7,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
5425,122.61,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
5426,121.08,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5427,121.09,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
5428,131.84,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5429,148.96,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5430,160.93,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5431,160.93,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5432,202.39,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5433,173.1,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5434,151.27,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5435,149.23,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5436,151.27,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5437,123.33,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5438,104.69,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
5439,123.33,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
5440,151.27,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5441,187.33,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5442,204.42,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5443,205.69,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5444,162.75,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5445,160.94,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5446,159.32,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5447,142.9,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5448,131.74,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5449,121.08,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
5450,119.09,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5451,120.54,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
5452,122.77,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
5453,148.16,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5454,148.96,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5455,157.57,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5456,169.37,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5457,151.27,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5458,149.18,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5459,146.26,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5460,146.26,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5461,146.26,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5462,149.18,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5463,151.27,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5464,172.66,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5465,200.15,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5466,205.69,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5467,206.51,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5468,162.57,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5469,161.92,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5470,160.3,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5471,144.83,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5472,134.44,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5473,131.35,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5474,129.4,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5475,131.35,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5476,140.28,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5477,161.92,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5478,163.48,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5479,169.19,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5480,208.56,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5481,205.69,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5482,200.15,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5483,179.9,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5484,169.64,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,1.0
5485,163.64,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5486,158.52,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5487,163.64,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5488,176.33,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5489,197.79,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5490,205.69,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5491,205.69,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5492,161.92,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5493,160.77,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5494,150.99,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5495,139.19,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5496,126.77,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
5497,123.02,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5498,122.77,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
5499,120.02,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
5500,118.15,56.928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5501,126.25,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5502,123.13,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5503,118.87,56.928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5504,106.81,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5505,0.01,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5506,-2.19,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5507,-2.19,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5508,-2.21,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5509,-2.21,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5510,-2.19,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5511,0.0,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5512,106.43,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5513,120.53,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5514,144.34,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5515,147.47,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5516,148.96,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5517,148.96,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5518,147.47,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5519,144.34,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5520,144.34,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5521,144.34,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5522,144.34,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5523,132.82,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5524,131.01,56.928,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5525,129.71,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5526,128.21,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
5527,120.54,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
5528,106.81,56.928,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
5529,102.24,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5530,69.48,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5531,8.31,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5532,8.31,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5533,8.31,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5534,8.31,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5535,69.22,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5536,106.81,56.928,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5537,125.86,56.928,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5538,157.1,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5539,160.77,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5540,162.19,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5541,160.77,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5542,158.13,56.928,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5543,157.1,56.928,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5544,148.96,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5545,140.7,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5546,132.49,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5547,132.28,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5548,145.8,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5549,148.96,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5550,158.13,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5551,158.13,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5552,176.87,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5553,148.64,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5554,145.68,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5555,144.22,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5556,144.22,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5557,144.22,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5558,145.68,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5559,148.64,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5560,169.43,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5561,189.22,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5562,220.35,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5563,220.35,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5564,173.47,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5565,169.7,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5566,160.77,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5567,147.47,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5568,134.9,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5569,134.42,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5570,133.54,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5571,134.9,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5572,147.69,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5573,168.96,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5574,173.47,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5575,173.47,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5576,204.76,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5577,181.07,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5578,163.72,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5579,163.05,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5580,162.24,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5581,162.24,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5582,163.05,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5583,166.31,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5584,185.47,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5585,209.54,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5586,229.49,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5587,229.77,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5588,180.66,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5589,178.85,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5590,160.77,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5591,148.96,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5592,144.01,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5593,137.4,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5594,137.37,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5595,138.98,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5596,148.96,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5597,170.67,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5598,180.66,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5599,180.66,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5600,208.75,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5601,185.44,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5602,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5603,163.83,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5604,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5605,163.83,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5606,163.86,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5607,169.82,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5608,187.33,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5609,205.66,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5610,229.79,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5611,231.79,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5612,180.9,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5613,180.66,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5614,165.6,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5615,157.47,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5616,147.47,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5617,140.06,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5618,138.24,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5619,138.24,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5620,147.7,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5621,161.92,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5622,176.79,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5623,179.02,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5624,205.44,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5625,181.07,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5626,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5627,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5628,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5629,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5630,169.82,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5631,176.26,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5632,198.91,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5633,225.17,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5634,229.79,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5635,229.79,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5636,184.93,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5637,180.9,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5638,168.97,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5639,160.77,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5640,159.17,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5641,147.47,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5642,142.27,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5643,145.99,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5644,148.96,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5645,175.91,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5646,180.66,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5647,180.66,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5648,218.99,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5649,200.15,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5650,182.38,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5651,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5652,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5653,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5654,169.82,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5655,189.22,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5656,201.16,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5657,229.49,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5658,229.79,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5659,229.79,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5660,180.66,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5661,163.97,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5662,157.57,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5663,145.99,56.685,1.0,1.0,4.8,2.0,2.0,2.0,0.0,0.0
5664,137.91,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5665,131.9,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5666,126.07,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5667,122.19,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,2.0
5668,122.19,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
5669,133.63,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5670,133.97,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5671,136.52,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5672,131.05,56.685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5673,108.19,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5674,108.19,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5675,71.88,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5676,71.88,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5677,91.17,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5678,108.19,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,5.0
5679,122.77,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5680,130.7,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
5681,146.19,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5682,146.19,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5683,148.96,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5684,146.19,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5685,145.99,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5686,134.23,56.685,1.0,1.0,4.8,2.0,2.0,1.0,1.0,1.0
5687,118.87,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5688,109.02,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
5689,106.23,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
5690,106.23,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5691,106.23,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5692,106.23,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
5693,105.17,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5694,88.49,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5695,88.49,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0
5696,80.49,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5697,69.48,56.685,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
5698,8.65,56.685,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5699,0.0,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5700,-2.18,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5701,-2.19,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5702,-2.17,56.685,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
5703,0.0,56.685,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
5704,88.49,56.685,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,4.0
5705,122.77,56.685,1.0,1.0,2.5,1.0,1.0,0.0,1.0,5.0
5706,147.47,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5707,163.1,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5708,163.1,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5709,160.77,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5710,145.99,56.685,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
5711,128.39,56.685,1.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0
5712,121.79,58.202,1.0,1.0,2.5,1.0,1.0,0.0,1.0,2.0
5713,120.69,58.202,1.0,1.0,2.5,1.0,1.0,0.0,1.0,3.0
5714,120.69,58.202,1.0,1.0,2.5,1.0,1.0,0.0,1.0,4.0
5715,121.79,58.202,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
5716,134.17,58.202,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5717,160.3,58.202,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5718,168.97,58.202,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5719,178.12,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5720,222.22,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5721,200.15,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5722,185.43,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5723,167.84,58.202,1.0,1.0,4.8,2.0,2.0,1.0,1.0,2.0
5724,167.44,58.202,1.0,1.0,4.8,2.0,2.0,1.0,1.0,3.0
5725,167.44,58.202,1.0,1.0,4.8,2.0,2.0,1.0,1.0,4.0
5726,167.44,58.202,1.0,1.0,4.8,2.0,2.0,1.0,1.0,5.0
5727,177.12,58.202,1.0,1.0,4.8,2.0,2.0,2.0,0.0,5.0
5728,192.34,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,4.0
5729,206.49,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,3.0
5730,232.54,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,2.0
5731,232.54,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,1.0
5732,183.06,58.202,1.0,1.0,4.8,2.0,2.0,3.0,-1.0,0.0
