,90_0,90_15,90_30,90_45,90_60,90_75,90_90,180_0,180_15,180_30,180_45,180_60,180_75,180_90,270_0,270_15,270_30,270_45,270_60,270_75,270_90
2016-05-02 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 05:00:00+01:00,-0.0,-0.0,0.002,0.004,0.005,0.005,0.004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 06:00:00+01:00,0.059,0.165,0.258,0.327,0.371,0.389,0.385,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.016,0.016,0.016,0.016,0.016,0.016,0.016
2016-05-02 07:00:00+01:00,0.038,0.137,0.298,0.428,0.52,0.576,0.596,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.042,0.038,0.038,0.038,0.038,0.038,0.038
2016-05-02 08:00:00+01:00,0.057,0.059,0.189,0.362,0.496,0.589,0.643,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.166,0.057,0.057,0.057,0.057,0.057,0.057
2016-05-02 09:00:00+01:00,0.073,0.073,0.077,0.205,0.371,0.502,0.591,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.331,0.164,0.073,0.073,0.073,0.073,0.073
2016-05-02 10:00:00+01:00,0.085,0.085,0.085,0.085,0.182,0.334,0.463,0.142,0.142,0.142,0.142,0.142,0.142,0.142,0.463,0.333,0.181,0.085,0.085,0.085,0.085
2016-05-02 11:00:00+01:00,0.093,0.093,0.093,0.093,0.093,0.135,0.264,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.542,0.469,0.359,0.224,0.109,0.093,0.093
2016-05-02 12:00:00+01:00,0.096,0.096,0.096,0.096,0.096,0.096,0.098,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.57,0.551,0.498,0.411,0.292,0.163,0.096
2016-05-02 13:00:00+01:00,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.548,0.581,0.58,0.546,0.477,0.373,0.24
2016-05-02 14:00:00+01:00,0.086,0.086,0.086,0.086,0.086,0.086,0.086,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.474,0.559,0.607,0.62,0.597,0.54,0.444
2016-05-02 15:00:00+01:00,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.348,0.484,0.579,0.635,0.654,0.636,0.581
2016-05-02 16:00:00+01:00,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.184,0.357,0.493,0.588,0.644,0.662,0.642
2016-05-02 17:00:00+01:00,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.049,0.188,0.347,0.468,0.551,0.598,0.608
2016-05-02 18:00:00+01:00,0.058,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0.039,0.149,0.258,0.34,0.396,0.423
2016-05-02 19:00:00+01:00,0.008,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.012,0.025,0.035,0.042
2016-05-02 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-02 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 05:00:00+01:00,-0.0,0.004,0.008,0.012,0.013,0.013,0.012,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 06:00:00+01:00,0.061,0.17,0.264,0.334,0.379,0.396,0.393,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.017,0.017,0.017,0.017,0.017,0.017,0.017
2016-05-03 07:00:00+01:00,0.039,0.139,0.301,0.431,0.523,0.579,0.598,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.042,0.039,0.039,0.039,0.039,0.039,0.039
2016-05-03 08:00:00+01:00,0.058,0.06,0.192,0.364,0.498,0.59,0.644,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.164,0.058,0.058,0.058,0.058,0.058,0.058
2016-05-03 09:00:00+01:00,0.073,0.073,0.079,0.207,0.372,0.502,0.591,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.329,0.162,0.073,0.073,0.073,0.073,0.073
2016-05-03 10:00:00+01:00,0.086,0.086,0.086,0.086,0.183,0.334,0.463,0.143,0.143,0.143,0.143,0.143,0.143,0.143,0.46,0.33,0.179,0.086,0.086,0.086,0.086
2016-05-03 11:00:00+01:00,0.093,0.093,0.093,0.093,0.093,0.135,0.264,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.539,0.466,0.357,0.222,0.109,0.093,0.093
2016-05-03 12:00:00+01:00,0.096,0.096,0.096,0.096,0.096,0.096,0.098,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.567,0.548,0.496,0.409,0.291,0.163,0.096
2016-05-03 13:00:00+01:00,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.545,0.578,0.578,0.544,0.476,0.372,0.24
2016-05-03 14:00:00+01:00,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.47,0.556,0.604,0.618,0.596,0.539,0.444
2016-05-03 15:00:00+01:00,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.122,0.122,0.122,0.122,0.122,0.122,0.122,0.344,0.481,0.576,0.633,0.653,0.635,0.581
2016-05-03 16:00:00+01:00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.181,0.354,0.491,0.587,0.643,0.661,0.642
2016-05-03 17:00:00+01:00,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.049,0.186,0.346,0.468,0.552,0.599,0.61
2016-05-03 18:00:00+01:00,0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.039,0.15,0.26,0.344,0.401,0.429
2016-05-03 19:00:00+01:00,0.012,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.015,0.031,0.043,0.051
2016-05-03 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-03 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 05:00:00+01:00,0.001,0.009,0.015,0.019,0.021,0.021,0.02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 06:00:00+01:00,0.064,0.175,0.27,0.341,0.386,0.404,0.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.017,0.017,0.017,0.017,0.017,0.017
2016-05-04 07:00:00+01:00,0.039,0.142,0.304,0.434,0.526,0.581,0.6,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.042,0.039,0.039,0.039,0.039,0.039,0.039
2016-05-04 08:00:00+01:00,0.058,0.061,0.194,0.366,0.499,0.591,0.644,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.162,0.058,0.058,0.058,0.058,0.058,0.058
2016-05-04 09:00:00+01:00,0.074,0.074,0.08,0.209,0.373,0.503,0.591,0.119,0.119,0.119,0.119,0.119,0.119,0.119,0.326,0.16,0.074,0.074,0.074,0.074,0.074
2016-05-04 10:00:00+01:00,0.086,0.086,0.086,0.087,0.184,0.335,0.462,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.457,0.328,0.177,0.086,0.086,0.086,0.086
2016-05-04 11:00:00+01:00,0.094,0.094,0.094,0.094,0.094,0.136,0.263,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.537,0.463,0.354,0.22,0.109,0.094,0.094
2016-05-04 12:00:00+01:00,0.097,0.097,0.097,0.097,0.097,0.097,0.099,0.165,0.165,0.165,0.165,0.165,0.165,0.165,0.564,0.545,0.493,0.407,0.289,0.163,0.097
2016-05-04 13:00:00+01:00,0.094,0.094,0.094,0.094,0.094,0.094,0.094,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.542,0.575,0.575,0.542,0.474,0.371,0.241
2016-05-04 14:00:00+01:00,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.146,0.146,0.146,0.146,0.146,0.146,0.146,0.467,0.553,0.602,0.616,0.595,0.538,0.444
2016-05-04 15:00:00+01:00,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.122,0.122,0.122,0.122,0.122,0.122,0.122,0.341,0.479,0.574,0.631,0.651,0.635,0.581
2016-05-04 16:00:00+01:00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.179,0.352,0.489,0.585,0.642,0.661,0.643
2016-05-04 17:00:00+01:00,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.048,0.184,0.345,0.467,0.552,0.6,0.612
2016-05-04 18:00:00+01:00,0.063,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.039,0.151,0.263,0.347,0.406,0.434
2016-05-04 19:00:00+01:00,0.015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.019,0.036,0.05,0.059
2016-05-04 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-04 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 05:00:00+01:00,0.005,0.014,0.022,0.028,0.03,0.03,0.028,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 06:00:00+01:00,0.067,0.179,0.276,0.348,0.393,0.411,0.406,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.018,0.018,0.018,0.018,0.018,0.018,0.018
2016-05-05 07:00:00+01:00,0.04,0.145,0.307,0.437,0.528,0.583,0.602,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.042,0.04,0.04,0.04,0.04,0.04,0.04
2016-05-05 08:00:00+01:00,0.058,0.062,0.197,0.368,0.5,0.591,0.644,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.16,0.058,0.058,0.058,0.058,0.058,0.058
2016-05-05 09:00:00+01:00,0.074,0.074,0.081,0.21,0.374,0.503,0.59,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.324,0.158,0.074,0.074,0.074,0.074,0.074
2016-05-05 10:00:00+01:00,0.086,0.086,0.086,0.087,0.185,0.335,0.462,0.144,0.144,0.144,0.144,0.144,0.144,0.144,0.454,0.325,0.176,0.086,0.086,0.086,0.086
2016-05-05 11:00:00+01:00,0.094,0.094,0.094,0.094,0.094,0.137,0.263,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.534,0.46,0.352,0.219,0.109,0.094,0.094
2016-05-05 12:00:00+01:00,0.097,0.097,0.097,0.097,0.097,0.097,0.099,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.562,0.543,0.491,0.405,0.288,0.163,0.097
2016-05-05 13:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.539,0.572,0.573,0.54,0.473,0.371,0.241
2016-05-05 14:00:00+01:00,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.464,0.55,0.599,0.614,0.593,0.537,0.444
2016-05-05 15:00:00+01:00,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.338,0.476,0.572,0.629,0.65,0.634,0.581
2016-05-05 16:00:00+01:00,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.176,0.349,0.488,0.584,0.641,0.661,0.643
2016-05-05 17:00:00+01:00,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.048,0.183,0.344,0.467,0.552,0.601,0.613
2016-05-05 18:00:00+01:00,0.065,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.039,0.151,0.265,0.351,0.41,0.439
2016-05-05 19:00:00+01:00,0.018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002,0.022,0.042,0.057,0.068
2016-05-05 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-05 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 05:00:00+01:00,0.008,0.02,0.03,0.036,0.039,0.039,0.036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 06:00:00+01:00,0.069,0.184,0.282,0.354,0.4,0.418,0.413,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.019,0.019,0.019,0.019,0.019,0.019,0.019
2016-05-06 07:00:00+01:00,0.04,0.147,0.31,0.439,0.531,0.586,0.604,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.042,0.04,0.04,0.04,0.04,0.04,0.04
2016-05-06 08:00:00+01:00,0.059,0.063,0.199,0.369,0.502,0.592,0.644,0.089,0.089,0.089,0.089,0.089,0.089,0.089,0.158,0.059,0.059,0.059,0.059,0.059,0.059
2016-05-06 09:00:00+01:00,0.075,0.075,0.082,0.212,0.375,0.503,0.59,0.121,0.121,0.121,0.121,0.121,0.121,0.121,0.321,0.156,0.075,0.075,0.075,0.075,0.075
2016-05-06 10:00:00+01:00,0.087,0.087,0.087,0.088,0.187,0.335,0.461,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.451,0.322,0.174,0.087,0.087,0.087,0.087
2016-05-06 11:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.137,0.263,0.161,0.161,0.161,0.161,0.161,0.161,0.161,0.531,0.457,0.349,0.217,0.108,0.095,0.095
2016-05-06 12:00:00+01:00,0.097,0.097,0.097,0.097,0.097,0.097,0.099,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.559,0.54,0.488,0.403,0.287,0.163,0.097
2016-05-06 13:00:00+01:00,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.536,0.569,0.57,0.538,0.471,0.37,0.241
2016-05-06 14:00:00+01:00,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.147,0.147,0.147,0.147,0.147,0.147,0.147,0.461,0.547,0.597,0.612,0.592,0.536,0.444
2016-05-06 15:00:00+01:00,0.076,0.076,0.076,0.076,0.076,0.076,0.076,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.335,0.473,0.57,0.628,0.649,0.633,0.581
2016-05-06 16:00:00+01:00,0.061,0.061,0.061,0.061,0.061,0.061,0.061,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.174,0.347,0.486,0.582,0.64,0.66,0.643
2016-05-06 17:00:00+01:00,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.057,0.057,0.057,0.057,0.057,0.057,0.057,0.048,0.181,0.342,0.467,0.553,0.602,0.614
2016-05-06 18:00:00+01:00,0.068,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.038,0.152,0.267,0.354,0.414,0.444
2016-05-06 19:00:00+01:00,0.022,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.003,0.026,0.048,0.065,0.077
2016-05-06 20:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 21:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 22:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-06 23:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-07 00:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-07 01:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-07 02:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-07 03:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2016-05-07 04:00:00+01:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
